id_klientit,emri,mosha,gjinia,ka_veture,ka_shtepi,numri_femijeve,te_ardhurat_neto_vjetore,numri_diteve_te_punesuar,lloji_profesionit,numri_anetarve_familjes,punetor_migrant,pagesat_vjetore_te_borxhit,limiti_kreditit,perdorimi_limitit_kreditit(%),piket_kreditit,mospagesat_meparshme,mospagesa_6_muajt_fundit,mospagesa_kreditit
42105,Sadri Dushkaj,50,M,Jo,Jo,0.0,146322.32,365246.0,Panjohur,1.0,Jo,22941.64,31381.28,14,659.0,0,Jo,Jo
2523,Bujar KoÃ§i,47,M,Jo,Jo,1.0,241096.17,439.0,Staf i shitjeve,2.0,Po,23135.2,50535.81,64,791.0,0,Jo,Jo
8637,Mikail Prifti,34,M,Jo,Po,0.0,54727.19,365243.0,Panjohur,1.0,Jo,9951.66,9800.51,19,856.0,0,Jo,Jo
58014,Hera Club,50,F,Po,Jo,0.0,104849.68,1370.0,Staf sigurimi,2.0,Jo,13406.82,31693.72,90,878.0,0,Jo,Jo
32701,Shpresa Zogaj,49,M,Jo,Jo,1.0,196610.9,5522.0,Staf mjekësor,3.0,Jo,30453.95,28915.22,69,842.0,0,Jo,Jo
8587,Pjeter Lekaj,37,M,Jo,Po,0.0,249907.77,1324.0,Punëtorë të thjeshtë,1.0,Jo,41330.65,72505.88,1,672.0,0,Jo,Jo
6467,Klodian Pasha,41,M,Jo,Po,0.0,184432.74,559.0,Punëtorë të thjeshtë,2.0,Po,42014.12,35436.13,96,614.0,1,Po,Po
15936,Dorjan Visha,37,M,Jo,Jo,0.0,63971.85,936.0,Staf i shitjeve,2.0,Jo,10798.2,19419.75,71,681.0,0,Jo,Po
901,Ismail Garipi,40,M,Jo,Po,1.0,91515.6,688.0,Panjohur,2.0,Jo,8988.69,16603.23,40,924.0,0,Jo,Jo
44059,Meriman Ramallari,33,M,Jo,Po,0.0,246998.19,365247.0,Panjohur,1.0,Jo,25846.87,53752.8,97,584.0,1,Po,Po
19790,Dani Dani,25,M,Jo,Jo,0.0,233219.63,2456.0,Staf pastrimi,1.0,Jo,29958.34,32016.23,54,858.0,0,Jo,Jo
50378,Atur Mehmeti,40,M,Po,Po,0.0,295519.3,4263.0,Menaxher,2.0,Po,37423.53,65739.4,65,938.0,0,Jo,Jo
33444,Xani Krasniqi,31,F,Po,Jo,0.0,169655.29,2488.0,Shofer,1.0,Jo,49764.11,21678.78,89,710.0,0,Jo,Jo
45121,Age Deda Gjinaj,35,F,Jo,Po,0.0,182188.07,2512.0,Staf qëndror,2.0,Jo,31463.67,23845.3,56,785.0,0,Jo,Jo
403,Tasim Visha,36,M,Po,Po,0.0,347934.42,1503.0,Staf i shitjeve,2.0,Jo,50326.93,55656.55,31,724.0,0,Jo,Jo
61899,Leonard Shkembi,27,M,Jo,Po,0.0,187489.9,1265.0,Staf qëndror,2.0,Jo,48112.89,28207.4,74,903.0,0,Jo,Jo
65720,Isa Dollapi,24,M,Jo,Po,0.0,216556.61,2103.0,Staf i shitjeve,2.0,Jo,15324.69,81879.22,28,851.0,0,Jo,Jo
6164,Gjovalin Kastrati,53,M,Jo,Po,1.0,203681.66,158.0,Staf i shitjeve,3.0,Jo,46750.47,36963.51,38,746.0,0,Jo,Jo
15657,Altin Saliu,30,M,Jo,Jo,4.0,128259.22,4497.0,Panjohur,6.0,Jo,31392.71,32059.56,96,583.0,1,Po,Po
28162,Aleks Shqau,48,F,Jo,Po,0.0,50539.03,5301.0,Staf sigurimi,2.0,Jo,11995.83,13517.02,35,668.0,0,Jo,Jo
36844,Linda Hajro,26,M,Jo,Jo,0.0,120074.24,365244.0,Panjohur,2.0,Jo,33986.21,29923.42,66,834.0,0,Jo,Jo
54239,Sokol Cani,34,F,Po,Po,0.0,154321.82,128.0,Panjohur,1.0,Jo,10607.06,50234.47,56,665.0,0,Jo,Jo
25254,Mimoza Tjegulla,25,M,Jo,Po,0.0,149798.57,365245.0,Panjohur,2.0,Jo,38991.12,19469.14,5,737.0,0,Jo,Jo
52168,Petrit Cejku,39,M,Jo,Po,2.0,86820.97,329.0,Panjohur,4.0,Jo,8790.15,16376.34,47,809.0,0,Jo,Jo
37005,Bujar Tollja,54,M,Jo,Jo,0.0,74547.81,365249.0,Panjohur,2.0,Jo,11883.3,18820.08,84,778.0,0,Jo,Jo
30749,Cim Muho,27,F,Jo,Jo,1.0,219782.05,1986.0,Shofer,3.0,Jo,24312.83,31099.82,91,895.0,0,Jo,Jo
31599,Hamide Sina,52,M,Po,Jo,0.0,461985.78,6818.0,Staf qëndror,2.0,Jo,72076.93,106541.05,98,725.0,0,Jo,Jo
46937,Limon Xhangoli,48,M,Po,Po,0.0,223194.9,522.0,Shofer,1.0,Jo,29840.04,40867.66,70,689.0,0,Jo,Po
36156,Bujar Beu,40,M,Jo,Po,0.0,204258.68,522.0,Panjohur,2.0,Jo,25055.79,64456.29,4,691.0,0,Jo,Jo
63664,Musa KorÃ§a,32,M,Jo,Jo,1.0,76563.9,1759.0,Staf qëndror,3.0,Jo,15630.07,17865.82,15,907.0,0,Jo,Jo
10688,Kozma Gjika,35,F,,Po,0.0,276889.79,8823.0,Shofer,1.0,Jo,47798.43,34970.42,96,770.0,0,Jo,Jo
33369,Ardit Alliu,41,M,Jo,Jo,0.0,145638.39,4195.0,Staf qëndror,2.0,Po,53193.17,47515.57,4,925.0,0,Jo,Jo
48670,Besim Shkoza,42,M,Jo,Po,0.0,152834.08,2611.0,Punëtorë të thjeshtë,2.0,Jo,44117.79,43618.63,0,894.0,0,Jo,Jo
29530,Kush Foli,45,F,Jo,Po,0.0,449109.96,1101.0,Punëtorë të thjeshtë,2.0,Jo,64734.43,70410.09,3,881.0,0,Jo,Jo
26334,Vita Suti,23,M,Jo,Po,,238471.52,1094.0,Kontabilist,3.0,Jo,44329.19,43373.97,63,919.0,0,Jo,Jo
37469,Alfred Gongolli,49,F,Po,Po,0.0,173646.93,1686.0,Shofer,1.0,Jo,7489.86,19854.74,10,713.0,0,Jo,Jo
5964,Princess Jote,30,M,Jo,Po,0.0,296119.22,365241.0,Panjohur,2.0,Jo,37141.25,72501.77,12,677.0,0,Jo,Jo
29862,Turi Lules,31,M,Po,Po,1.0,350529.87,1104.0,Shofer,3.0,Po,57463.44,117555.28,68,744.0,0,Jo,Jo
22505,Premtim Osmani,48,F,Po,Po,0.0,161912.54,1690.0,Punëtorë të thjeshtë,2.0,Jo,55397.51,17790.04,61,853.0,0,Jo,Jo
17840,Duri Rrushi,50,F,Po,Po,2.0,74728.28,1803.0,Staf qëndror,4.0,Jo,26812.46,27999.72,42,830.0,0,Jo,Jo
50131,Arlinda Ukperaj,41,M,Jo,Po,1.0,227904.77,1565.0,Panjohur,3.0,Jo,47737.89,73622.97,85,799.0,0,Jo,Jo
62396,Lori Lorena,25,M,Jo,Jo,0.0,109793.19,2028.0,Panjohur,2.0,Po,25874.92,32731.12,49,660.0,0,Jo,Jo
12583,Fadil Cenaj,41,M,Jo,Po,0.0,94118.08,740.0,Staf i shitjeve,2.0,Jo,23798.83,21032.11,1,719.0,0,Jo,Jo
65958,Hekuran Bajraktari,31,M,Jo,Jo,0.0,92979.79,4620.0,Staf i shitjeve,2.0,Po,37248.81,32152.29,37,708.0,0,Jo,Jo
57346,Tedi Myrte,23,M,Jo,Jo,0.0,243838.14,1401.0,Staf i shitjeve,2.0,Jo,41465.78,73975.52,14,713.0,0,Jo,Jo
28562,Met Cako,32,M,Jo,Jo,0.0,249840.84,4181.0,Panjohur,1.0,Jo,46452.33,45896.67,40,798.0,0,Jo,Jo
3875,Emri Kuci,32,F,,Po,,269859.34,3110.0,Shofer,3.0,Po,28331.5,49398.2,68,694.0,0,Jo,Jo
40536,Luce Martini,33,F,Po,Po,2.0,119061.79,4435.0,Staf mjekësor,4.0,Po,24753.97,28803.87,37,817.0,0,Jo,Jo
42597,Hanko Halili,54,M,Jo,Po,1.0,121698.35,198.0,Punëtorë të pakualifikuar,3.0,Jo,21478.71,19246.65,78,643.0,1,Po,Po
40133,Prend Bushgjokaj,24,M,Po,Po,2.0,239360.61,6222.0,Punëtorë të thjeshtë,4.0,Jo,40876.91,89889.93,84,769.0,0,Jo,Jo
39822,Bashkim Selimaj,29,F,Jo,Jo,0.0,172296.17,3386.0,Stafi i teknologjisë së lartë,2.0,Jo,25901.29,65378.21,74,894.0,0,Jo,Jo
18235,Alketa Alketa,30,F,Po,Po,0.0,192572.01,365243.0,Panjohur,2.0,Jo,50284.52,39768.7,25,709.0,0,Jo,Jo
19180,Anita Qendrim Zekolli,39,M,Po,Po,0.0,284042.21,8069.0,Staf qëndror,2.0,Po,122304.04,40781.64,72,721.0,0,Jo,Jo
1203,Xhemal Madani,46,F,Jo,Po,0.0,252372.81,1710.0,Punëtorë të thjeshtë,2.0,Jo,40916.17,42109.13,50,779.0,0,Jo,Jo
57080,Gofile Bushgjokaj,41,M,Jo,Po,0.0,100687.47,365241.0,Panjohur,1.0,Jo,16707.05,16705.8,28,827.0,0,Jo,Jo
58192,Balen Ablu,31,M,Po,Po,0.0,347936.06,365251.0,Panjohur,2.0,Jo,22388.7,57599.32,38,656.0,0,Jo,Jo
12382,Eris Kataroshi,25,M,Po,Po,2.0,329550.95,4770.0,Punëtorë të thjeshtë,4.0,Jo,26366.05,66366.1,49,741.0,0,Jo,Jo
59372,Ervis Mania,37,M,Jo,Po,0.0,110844.04,365246.0,Panjohur,1.0,Jo,17133.24,34148.34,49,802.0,0,Jo,Jo
21751,Milazim Selmani,51,M,Jo,Po,0.0,124548.93,3647.0,Staf qëndror,2.0,Jo,28667.24,24816.52,96,840.0,0,Jo,Jo
37061,Alban Perkolaj,29,M,Jo,Po,1.0,134744.1,1081.0,Staf gatimi,3.0,Jo,36764.42,30268.78,42,785.0,0,Jo,Jo
7200,Robi Kon,44,M,Jo,Jo,0.0,286745.1,365242.0,Panjohur,1.0,Jo,33953.33,58697.48,60,830.0,0,Jo,Jo
45018,Dhimosten Gjini,55,M,Jo,Po,1.0,246086.88,1116.0,Staf i shërbimeve private,2.0,Jo,14683.09,26820.27,50,772.0,0,Jo,Jo
61581,Izmir Shpata,34,M,Po,Po,0.0,145929.56,365243.0,Panjohur,2.0,Jo,33931.63,48041.24,73,516.0,0,Jo,Po
62253,Hasim Tafa,40,M,Po,Jo,0.0,176496.96,2166.0,Staf qëndror,1.0,Jo,34397.36,60431.3,98,747.0,0,Jo,Jo
33073,Ferid Saraci,47,M,Po,Po,0.0,355692.76,3240.0,Panjohur,2.0,Jo,48127.52,87601.16,50,723.0,0,Jo,Jo
50671,Haxhi Dara,50,M,Jo,Po,0.0,70891.77,365240.0,Panjohur,1.0,Jo,19276.06,17357.0,14,770.0,0,Jo,Jo
16382,Flori Ballaxhia,35,M,Po,Po,1.0,157723.67,531.0,Punëtorë të thjeshtë,3.0,Jo,25876.14,27996.26,21,864.0,0,Jo,Jo
29179,Syt Qe Vrasin,49,M,Po,Po,0.0,178906.97,1195.0,Staf qëndror,2.0,Jo,16629.99,67600.7,71,698.0,0,Jo,Jo
35544,Ilir Baxhaku,26,M,Jo,Jo,0.0,267847.76,187.0,Staf pastrimi,2.0,Jo,20907.33,45657.26,76,874.0,0,Jo,Jo
13046,Lul Bruka,32,M,Po,Po,0.0,228191.63,1960.0,Staf qëndror,1.0,Po,35818.96,48671.21,87,806.0,0,Jo,Jo
17986,Messi Ronaldo,29,M,Po,Po,2.0,377982.07,214.0,Staf qëndror,4.0,Jo,50674.55,102846.56,74,736.0,0,Jo,Jo
28515,Gentjan Myrta,33,F,Jo,Po,0.0,99614.57,365243.0,Panjohur,2.0,Jo,24113.92,14277.06,92,893.0,0,Jo,Jo
18105,Majlinda Lena,37,M,Jo,Jo,2.0,99824.83,3232.0,Punëtorë të thjeshtë,4.0,Jo,37571.42,33600.8,79,588.0,1,Po,Po
60348,Klodian Kodra,34,M,Jo,Po,1.0,121552.63,103.0,Staf i shitjeve,3.0,Jo,48731.65,32961.35,77,653.0,0,Jo,Po
33410,Armand Zhuka,39,M,Jo,Jo,1.0,138457.43,3031.0,Staf qëndror,3.0,Jo,11332.04,19361.55,26,801.0,0,Jo,Jo
40243,Aleksander Zefi,49,M,Jo,Jo,1.0,225509.72,281.0,Staf mjekësor,2.0,Jo,18962.57,24112.0,78,670.0,0,Jo,Jo
54903,Ylmedin Nasufi,33,M,Po,Jo,0.0,120500.52,365246.0,Panjohur,2.0,Jo,23403.15,26794.79,14,832.0,0,Jo,Jo
51435,Llambi Rula,26,F,Po,Po,0.0,222753.73,2198.0,Staf qëndror,2.0,Jo,32590.35,66021.66,73,697.0,0,Jo,Jo
11440,Kristins Kristins,29,M,Po,Jo,0.0,71152.19,1376.0,Punëtorë të thjeshtë,2.0,Po,18465.57,10454.97,16,707.0,0,Jo,Jo
50995,Enver Salla,28,F,Po,Po,1.0,189220.6,2251.0,Staf i shitjeve,3.0,Po,32056.38,24185.41,56,856.0,0,Jo,Jo
25030,Mihane Sina,38,M,Jo,Po,0.0,225559.44,365242.0,Panjohur,2.0,Jo,43082.03,25603.59,71,739.0,0,Jo,Jo
47622,Nurie Musai,44,M,Jo,Po,2.0,106714.17,457.0,Panjohur,4.0,Jo,5749.92,29359.84,48,875.0,0,Jo,Jo
40710,Urim Teta,40,M,Po,Po,0.0,267908.98,365247.0,Panjohur,2.0,Jo,18133.24,92678.33,88,787.0,0,Jo,Jo
18706,Shesora Ora,46,M,Jo,Jo,0.0,224995.46,2548.0,Staf i shitjeve,2.0,Jo,29952.77,30702.77,83,817.0,0,Jo,Jo
57751,Ilirjan Komani,25,M,Po,Po,0.0,232233.93,3505.0,Punëtorë të thjeshtë,2.0,Po,29251.92,63670.56,96,509.0,2,Jo,Po
18725,Shano Shurdha,31,F,Po,Po,1.0,280471.94,1215.0,Punëtorë të thjeshtë,3.0,Jo,33516.95,69528.91,29,738.0,0,Jo,Jo
50996,Fatbardha Spahiu,31,M,Jo,Jo,2.0,147127.37,825.0,Punëtorë të thjeshtë,4.0,Po,21013.67,17878.79,10,779.0,0,Jo,Jo
39578,Mobileri Goni,28,M,Jo,Jo,0.0,275319.29,361.0,Menaxher,2.0,Jo,20135.69,48201.92,77,894.0,0,Jo,Jo
10666,Viktor Zhusti,33,M,Jo,Jo,2.0,725197.32,4188.0,Menaxher,4.0,Jo,73878.58,118819.03,35,730.0,0,Jo,Jo
46019,Nepa Satam,31,M,Po,Jo,1.0,107277.68,572.0,Staf i shitjeve,3.0,Po,14473.84,38583.23,79,720.0,0,Jo,Jo
11629,Fatmir Kashari,23,M,Po,Po,1.0,168263.83,2701.0,Sekretar,3.0,Jo,14980.85,18786.18,54,823.0,0,Jo,Jo
52344,Adriatik Sulillari,55,M,Jo,Jo,0.0,118339.49,2485.0,Staf sigurimi,1.0,Jo,10105.9,26552.56,27,665.0,0,Jo,Jo
58077,Avdi Bala,43,M,Jo,Jo,,336306.26,1392.0,Staf qëndror,2.0,Jo,35042.22,41535.57,33,873.0,0,Jo,Jo
48309,Sazan Micani,49,M,Jo,Po,3.0,342090.14,7952.0,Menaxher,5.0,Jo,75849.47,82631.77,69,922.0,0,Jo,Jo
39469,Ramazan Agasi,32,M,Jo,Jo,2.0,59437.41,7254.0,Staf qëndror,3.0,Jo,20151.65,9119.77,87,690.0,0,Jo,Po
5149,Ramazan Aliu,47,M,Po,Po,0.0,369094.17,4367.0,Staf i shërbimeve private,2.0,Jo,61783.46,134955.27,61,852.0,0,Jo,Jo
3729,Hajri Lala,52,M,Po,Po,0.0,133938.94,195.0,Staf sigurimi,2.0,Po,19669.38,15518.67,39,919.0,0,Jo,Jo
47219,Fluturim Morina,35,M,Jo,Po,,347182.9,1089.0,Stafi i teknologjisë së lartë,1.0,Po,27304.79,42974.23,64,904.0,0,Jo,Jo
23804,Shpetim Sehitaj,26,M,Jo,Po,0.0,248472.13,3391.0,Punëtorë të thjeshtë,1.0,Jo,39835.55,74755.0,71,753.0,0,Jo,Jo
43113,Jeton Murataj,27,M,Jo,Jo,0.0,94018.24,375.0,Punëtorë të thjeshtë,1.0,Jo,12498.02,17737.35,97,680.0,0,Jo,Po
63477,Bsdhkim Isufi,50,M,Po,Jo,0.0,347532.06,1085.0,Staf sigurimi,2.0,Jo,100650.04,44305.43,84,800.0,0,Jo,Jo
40875,No Ku,51,F,Jo,Po,2.0,153596.12,3622.0,Kontabilist,4.0,Po,47849.46,50522.59,95,650.0,0,Jo,Jo
36731,Redona Cekani,29,M,Po,Po,0.0,213473.78,1573.0,Staf qëndror,2.0,Po,25397.22,45417.91,11,673.0,0,Jo,Jo
65222,Ylli Kodra,51,F,Jo,Po,0.0,196035.25,1285.0,Staf pastrimi,1.0,Po,11521.07,49699.35,54,854.0,0,Jo,Jo
44524,Age Gjonaj,52,M,Jo,Po,0.0,74796.81,5360.0,Staf i shitjeve,2.0,Jo,31599.23,25267.42,12,842.0,0,Jo,Jo
32857,Mirsel Hamzi,36,F,Jo,Po,3.0,175973.03,2384.0,Panjohur,5.0,Po,31149.92,44543.82,83,794.0,0,Jo,Jo
25566,Kristel Leda Sonja Sonja,46,M,Jo,Po,3.0,104983.25,668.0,Staf i shitjeve,5.0,Jo,35691.96,20453.38,97,926.0,0,Jo,Jo
3927,Fehta Hymetllari,30,F,Jo,Po,0.0,160457.91,1238.0,Panjohur,2.0,Po,11680.46,18492.69,93,815.0,0,Jo,Jo
9495,Fari Tershalla,49,F,Po,Po,0.0,277548.71,2501.0,Menaxher,1.0,Jo,30010.48,47711.32,85,776.0,0,Jo,Jo
41149,Leta Rama,24,M,Jo,Jo,1.0,250053.57,1451.0,Staf qëndror,3.0,Po,18644.16,51483.18,5,847.0,0,Jo,Jo
23748,Memo Korcari,54,M,Po,Po,1.0,339292.85,2132.0,Staf qëndror,3.0,Jo,41974.83,73939.86,26,802.0,0,Jo,Jo
2538,Beka Adi,49,M,,Po,0.0,192899.6,365242.0,Panjohur,2.0,Jo,46021.66,33777.11,5,652.0,0,Jo,Jo
39778,Benicerkezi Benicerkezi,48,M,Po,Jo,1.0,145739.16,1146.0,Panjohur,3.0,Jo,43087.33,23814.98,71,506.0,0,Jo,Po
27046,Bilbil Hasa,27,F,Jo,Jo,1.0,208487.33,1772.0,Shofer,2.0,Po,35075.53,26079.13,91,694.0,0,Jo,Po
50645,Nan Daja,33,M,Jo,Po,1.0,90150.53,668.0,Staf i shitjeve,2.0,Jo,10007.81,18586.21,78,806.0,0,Jo,Jo
34166,Pasho Boja,42,M,Po,Po,,103686.74,863.0,Punëtorë të thjeshtë,3.0,Jo,17402.6,18033.64,70,775.0,0,Jo,Jo
2601,Rufat Dafku,52,F,Jo,Po,0.0,103515.4,2280.0,Staf gatimi,2.0,Jo,9312.89,19903.75,28,904.0,0,Jo,Jo
61999,Cun Durresi Cun Durresi,54,F,Po,Po,0.0,226775.47,144.0,Punëtorë të thjeshtë,1.0,Jo,37322.9,41628.54,73,697.0,0,Jo,Jo
6289,Endisela Nezha,28,M,Jo,Po,0.0,36346.79,365240.0,Panjohur,2.0,Jo,17472.99,5998.87,10,713.0,0,Jo,Jo
288,Asllan Duka,34,M,Jo,Jo,0.0,198248.04,647.0,Punëtorë të thjeshtë,2.0,Po,24770.25,41698.52,53,889.0,0,Jo,Jo
37009,Albert Sina,39,F,Jo,Jo,0.0,162005.08,365252.0,Panjohur,1.0,Jo,36236.39,35438.78,27,923.0,0,Jo,Jo
36043,Bajram Qehaja,31,M,Po,Po,0.0,506538.6,2873.0,Panjohur,2.0,Po,44998.89,179285.56,16,679.0,0,Jo,Jo
5339,Geg Pergjoni,40,M,Jo,Po,0.0,168783.15,365249.0,Panjohur,2.0,Jo,48050.96,34294.9,74,673.0,0,Jo,Po
23335,Angjelin Gjini,50,M,Jo,Po,0.0,423865.05,365250.0,Panjohur,2.0,Jo,58979.37,50588.98,41,658.0,0,Jo,Jo
55599,Ariz Arapaj,49,M,Po,Po,2.0,354722.84,2714.0,Menaxher,4.0,Jo,29483.06,95756.79,50,908.0,0,Jo,Jo
4362,Fatjon Dashmiri,47,M,Po,Jo,0.0,202220.34,613.0,Punëtorë të thjeshtë,2.0,Jo,46157.01,30166.27,73,763.0,0,Jo,Jo
19676,Rental Albania,27,M,Jo,Po,1.0,172627.19,451.0,Punëtorë të thjeshtë,3.0,Jo,27312.91,41450.3,49,891.0,0,Jo,Jo
33286,Bledar Troka,29,M,Po,Jo,0.0,267166.02,1282.0,Punëtorë të thjeshtë,2.0,Jo,48428.32,93008.79,41,789.0,0,Jo,Jo
31276,Agim Gava,35,M,Jo,Jo,0.0,201224.45,2300.0,Staf gatimi,2.0,Jo,22444.34,23407.79,55,715.0,0,Jo,Jo
29604,Kompleksi Turistik Dea Dea,48,F,Jo,Po,,145547.83,335.0,Staf i shitjeve,2.0,Jo,52846.39,34675.19,92,853.0,0,Jo,Jo
18879,Etleva Troka Heqimi,55,M,Po,Po,0.0,76739.54,833.0,Stafi i teknologjisë së lartë,1.0,Po,8634.93,28679.1,77,897.0,0,Jo,Jo
51802,Luan Selimaj,35,M,Jo,Po,0.0,219581.66,14588.0,Kontabilist,1.0,Po,51072.44,56085.51,68,771.0,0,Jo,Jo
21554,Xhemal Hoxha,30,M,Jo,Jo,0.0,193142.08,2317.0,Panjohur,1.0,Jo,25239.04,23221.62,82,693.0,0,Jo,Jo
53540,Eri Lleshi,24,F,Po,Jo,1.0,1006884.92,4757.0,Menaxher,3.0,Po,57309.59,308283.44,22,741.0,0,Jo,Jo
3108,Suela Tanushi,33,M,Po,Jo,0.0,191419.81,2852.0,Punëtorë të thjeshtë,2.0,Po,53155.01,40605.13,62,690.0,0,Jo,Jo
55604,Kleant Tanushi,29,M,Po,Po,1.0,294888.62,2491.0,Staf i shitjeve,2.0,Jo,36692.84,40402.41,60,893.0,0,Jo,Jo
54067,Rigert Cekani,53,M,Jo,Po,0.0,151571.67,5590.0,Panjohur,1.0,Jo,9736.46,25704.23,23,835.0,0,Jo,Jo
27503,Dashmir Lacka,24,M,Jo,Po,2.0,231592.61,6259.0,Staf mjekësor,4.0,Jo,29898.33,57329.25,39,686.0,0,Jo,Jo
11823,Ylli Koleci,42,M,Jo,Po,0.0,125207.59,781.0,Staf qëndror,2.0,Jo,38223.93,22276.87,59,707.0,0,Jo,Jo
40481,Zani Hoxha,28,F,Jo,Jo,0.0,79958.91,397.0,Staf qëndror,2.0,Jo,38830.55,25570.92,69,741.0,0,Jo,Jo
21603,Beunita Vila Xhelilaj,39,M,Po,Po,0.0,243579.2,308.0,Panjohur,2.0,Jo,39759.74,34651.39,86,901.0,0,Jo,Jo
58404,Kejdi Hoxha,41,M,Jo,Jo,0.0,389583.3,3530.0,Staf i shitjeve,2.0,Jo,43698.7,94501.28,98,722.0,0,Jo,Jo
39431,Bahir Gega,48,M,Jo,Jo,0.0,226260.09,1842.0,Staf i shitjeve,2.0,Jo,52118.61,26868.71,0,694.0,0,Jo,Jo
45365,Miri Vako,38,M,Jo,Po,0.0,196030.06,1204.0,Kontabilist,2.0,Jo,52759.1,69007.91,44,829.0,0,Jo,Jo
28827,Endri Em,24,M,Po,Po,0.0,346596.68,431.0,Kontabilist,2.0,Jo,74886.44,102796.9,16,880.0,0,Jo,Jo
22824,Xhovalin Bala,33,M,Jo,Po,0.0,153464.15,365242.0,Panjohur,2.0,Jo,30263.01,26395.89,30,768.0,0,Jo,Jo
9509,Brenda Will,28,M,Po,Po,0.0,193172.13,2490.0,Staf qëndror,2.0,Jo,36332.36,46229.29,49,689.0,0,Jo,Jo
17641,Vilson Xhemo,40,M,Jo,Po,0.0,175013.38,1849.0,Kontabilist,2.0,Jo,28248.43,19137.78,44,663.0,0,Jo,Jo
11768,Gasper Gjonai,54,M,Po,Po,1.0,220174.87,228.0,Shofer,3.0,Jo,34405.89,34603.02,45,735.0,0,Jo,Jo
46656,Ferit Bodini,49,M,Jo,Jo,0.0,96480.61,365241.0,Panjohur,2.0,Jo,7634.39,35307.9,8,911.0,0,Jo,Jo
51616,Skender Prela,47,M,Po,Po,0.0,247310.64,337.0,Punëtorë të thjeshtë,2.0,Jo,28975.39,45529.33,74,726.0,0,Jo,Jo
49457,Qemal SkÃ«nderi,27,M,Jo,Po,0.0,383084.1,1787.0,Panjohur,2.0,Jo,29024.14,83642.34,46,822.0,0,Jo,Jo
49422,Pjerin Ndou,46,M,Jo,Po,0.0,126841.5,983.0,Staf i shitjeve,2.0,Jo,21471.66,31355.38,24,722.0,0,Jo,Jo
42618,Ladi Murra,42,M,Jo,Po,1.0,66346.23,365248.0,Panjohur,2.0,Jo,21290.95,8723.79,86,671.0,0,Jo,Jo
4882,Fatmir Peqini,33,M,Po,Po,0.0,231842.61,3433.0,Stafi i teknologjisë së lartë,1.0,Jo,20917.19,27438.53,63,799.0,0,Jo,Jo
21878,Milazim Hoxha,55,M,Jo,Jo,1.0,202888.84,412.0,Staf i shitjeve,2.0,Jo,42867.53,35121.15,87,721.0,0,Jo,Jo
850,Hamdi Stafuka,23,F,Jo,Jo,0.0,419337.63,365244.0,Panjohur,2.0,Jo,22704.46,49666.46,80,815.0,0,Jo,Jo
46228,Spartak Dervishi,48,M,Jo,Po,0.0,232126.64,13874.0,Panjohur,1.0,Jo,17485.71,41626.68,69,748.0,0,Jo,Jo
27229,Eridion Braha,48,M,Po,Po,,182427.9,917.0,Punëtorë të thjeshtë,2.0,Po,28663.36,21009.09,23,901.0,0,Jo,Jo
51110,Idri Qorri,50,F,,Po,0.0,247856.56,7278.0,Staf i shitjeve,2.0,Jo,31699.36,46803.76,41,928.0,0,Jo,Jo
59128,Sh Raden,30,M,Po,Po,1.0,242724.74,4064.0,Shofer,3.0,Jo,45181.06,27173.49,18,710.0,0,Jo,Jo
63999,Zyber Kadiu,53,M,Po,Jo,0.0,167300.42,292.0,Staf i shitjeve,1.0,Jo,20104.45,38494.62,35,789.0,0,Jo,Jo
14236,Pellumb Dafku,32,M,Po,Po,2.0,584113.99,3942.0,Menaxher,4.0,,39536.2,91073.07,57,884.0,0,Jo,Jo
59897,Kristi Belba,29,M,Jo,Jo,0.0,96559.61,365252.0,Panjohur,2.0,Jo,27215.55,29829.21,90,663.0,0,Jo,Jo
28872,Xhevdet Billa,23,M,Po,Jo,0.0,228980.6,3001.0,Shofer,2.0,Jo,22697.01,28122.56,38,781.0,0,Jo,Jo
44982,Refik Zholi,27,M,Jo,Po,0.0,105466.61,2313.0,Staf i shitjeve,1.0,Po,24357.06,13316.23,15,656.0,0,Jo,Jo
35956,Uanci Qeraca,51,M,Po,Jo,2.0,769366.87,290.0,Menaxher,4.0,Jo,44345.03,89557.31,33,774.0,0,Jo,Jo
28574,Viktor Bakillari,45,F,Jo,Jo,0.0,62500.08,365252.0,Panjohur,1.0,Jo,9034.28,25339.94,16,651.0,0,Jo,Jo
46804,Bale Quku,41,M,Po,Po,0.0,440423.1,4742.0,Menaxher,2.0,Jo,56837.55,149202.6,53,920.0,0,Jo,Jo
44532,Eagle Eye,25,M,Po,Jo,2.0,338095.7,678.0,Panjohur,4.0,Jo,64024.26,115244.59,17,697.0,0,Jo,Jo
5606,Geni Xherri,25,M,Po,Jo,0.0,245628.12,533.0,Panjohur,2.0,Jo,49118.42,28811.11,81,819.0,0,Jo,Jo
26374,Pellumb Kapllani,55,M,Po,Jo,0.0,268169.79,3801.0,Punëtorë të thjeshtë,2.0,Jo,47612.95,59749.05,50,851.0,0,Jo,Jo
25850,Rei Hoxha,37,M,Po,Po,0.0,151485.65,1169.0,Shofer,2.0,Jo,12843.15,46031.6,87,863.0,0,Jo,Jo
37229,Ardian Skopeci,28,M,Jo,Po,0.0,152634.49,365249.0,Panjohur,1.0,Jo,26136.94,56920.04,99,915.0,0,Jo,Jo
